id,closed_at,created_at,number,test,total_price,subtotal_price,total_weight,total_tax,taxes_included,currency,financial_status,confirmed,total_discounts,total_line_items_price,cancelled_at,cancel_reason,total_price_usd,reference,user_id,location_id,source_identifier,source_url,processed_at,device_id,customer_locale,app_id,browser_ip,landing_site_ref,order_number,discount_code,discount_amount,discount_type,payment_gateway_names,processing_method,checkout_id,source_name,fulfillment_status,tags,variant_id,title,quantity,price,sku,variant_title,vendor,fulfillment_service,product_id,requires_shipping,taxable,gift_card,name,product_exists,fulfillable_quantity,customer_country,customer_state,customer_city,customer_zip,shipping_code,orders_count,user_agent
547627958398,,2018-11-01 03:55:47,276121,False,38.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-11-01 03:55:47,,en,580111,162.104.91.160,,277121,0,0,Blank,['stripe'],direct,4914463244414,web,,,25507009857,The Princess Bride,1,34.00,pb1_tee_vneck,Women's V-Neck,Litographs,manual,3684096001,True,True,False,The Princess Bride - Women's V-Neck,True,1,United States,Virginia,Stephens City,22655,Standard Shipping (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
547626483838,,2018-11-01 03:49:47,276120,False,78.00,78.00,299,0.00,False,USD,paid,True,0.00,78.00,,,78.00,,,,,,2018-11-01 03:49:47,,en,580111,67.160.6.201,,277120,0,0,Blank,['stripe'],direct,4914469011582,web,,,25453523073,On the Origin of Species,1,39.00,darwin_scarf_inf,Infinity,Litographs,manual,7832636609,True,True,False,On the Origin of Species - Infinity,True,1,United States,Washington,Edmonds,98020,Standard Shipping (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 [FBAN/FBIOS;FBAV/195.0.0.44.99;FBBV/128807583;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/12.0.1;FBSS/2;FBCR/;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/0]"
547625894014,,2018-11-01 03:46:20,276119,False,68.00,68.00,299,0.00,False,USD,paid,True,0.00,68.00,,,68.00,,,,,,2018-11-01 03:46:20,,en,580111,108.66.255.204,,277119,0,0,Blank,['stripe'],direct,4914464358526,web,,,25507497281,White Fang,1,34.00,fang_tee_women,Women's Crew,Litographs,manual,151551645,True,True,False,White Fang - Women's Crew,True,1,United States,Georgia,Rome,30161,Standard Shipping (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A366 [FBAN/FBIOS;FBAV/195.0.0.44.99;FBBV/128807583;FBDV/iPhone10,6;FBMD/iPhone;FBSN/iOS;FBSV/12.0;FBSS/3;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/129611320]"
547625173118,,2018-11-01 03:42:17,276118,False,77.99,68.00,299,0.00,False,USD,paid,True,0.00,68.00,,,77.99,,,,,,2018-11-01 03:42:17,,en,580111,115.87.232.50,,277118,0,0,Blank,['stripe'],direct,4914462228606,web,,,27743749953,A Brief History of Time,1,34.00,brief_tee_unisex,Unisex,Litographs,manual,8281271681,True,True,False,A Brief History of Time - Unisex,True,1,Thailand,Nonthaburi,Pakkret,11120,DHL (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 [FBAN/FBIOS;FBAV/195.0.0.44.99;FBBV/128807583;FBDV/iPad7,3;FBMD/iPad;FBSN/iOS;FBSV/12.0.1;FBSS/2;FBCR/;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/0]"
547624943742,,2018-11-01 03:41:12,276117,False,36.19,31.20,149,0.00,False,USD,paid,True,7.80,39.00,,,36.19,,,,,,2018-11-01 03:41:12,,en,580111,24.130.255.88,,277117,SALE20,7.80,percentage,['stripe'],direct,4914462261374,web,,,25457723969,Pride and Prejudice,1,39.00,pride_scarf_inf,Infinity,Litographs,manual,7833327809,True,True,False,Pride and Prejudice - Infinity,True,1,United States,California,Oakland,94606,Standard Shipping (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Linux; Android 8.0.0; LG-H830) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.80 Mobile Safari/537.36"
547620782206,,2018-11-01 03:15:26,276116,False,68.00,68.00,299,0.00,False,USD,paid,True,0.00,68.00,,,68.00,,,,,,2018-11-01 03:15:26,,en,580111,137.103.126.32,,277116,0,0,Blank,['stripe'],direct,4914435686526,web,,,25505529153,On the Origin of Species,1,34.00,darwin_tee_unisex,Unisex,Litographs,manual,151526001,True,True,False,On the Origin of Species - Unisex,True,1,United States,Connecticut,East Lyme,06333,Standard Shipping (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/195.0.0.44.99;FBBV/128807583;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBCR/Verizon;FBID/phone;FBLC/en_US;FBOP/5;FBRV/129697688]"
547620356222,,2018-11-01 03:12:10,276115,False,28.99,24.00,226,0.00,False,USD,paid,True,0.00,24.00,,,28.99,,,,,,2018-11-01 03:12:10,,en,580111,98.127.18.254,,277115,0,0,Blank,['stripe'],direct,4914431295614,web,,,25512016769,The Wonderful Wizard of Oz,1,24.00,wizard_18x24,18x24,Litographs,manual,387194329,True,True,False,The Wonderful Wizard of Oz - 18x24,True,1,United States,Colorado,Montrose,81401,Standard Shipping (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/194.0.0.38.99;FBBV/127868476;FBDV/iPhone7,1;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/3;FBCR/Verizon;FBID/phone;FBLC/en_US;FBOP/5;FBRV/128807018]"
547619373182,,2018-11-01 03:06:27,276114,False,39.70,26.10,10886,3.61,False,USD,paid,True,2.90,29.00,,,39.70,,,,,,2018-11-01 03:06:27,,en,580111,1.144.108.25,,277114,LOVETOREAD,2.90,percentage,['stripe'],direct,4914093883518,web,,,25510542273,Alice’s Adventures in Wonderland,1,29.00,wonderland_24x36,24x36,Litographs,manual,174678461,True,True,False,Alice’s Adventures in Wonderland - 24x36,True,1,Australia,New South Wales,Sandgate,2304,DHL (Delivery 1-2 weeks after Estimated Ship Date),1,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.80 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/195.0.0.35.99;]"
547616227454,,2018-11-01 02:45:18,276113,False,116.99,107.00,449,0.00,False,USD,paid,True,0.00,107.00,,,116.99,,,,,,2018-11-01 02:45:18,,en,580111,174.0.45.160,,277113,0,0,Blank,['stripe'],direct,4914403049598,web,,,25505668289,Pi,1,34.00,pi_tee_unisex,Unisex,Litographs,manual,425610977,True,True,False,Pi - Unisex,True,1,Canada,Alberta,Calgary,T2J 6N7,DHL (Delivery 1-2 weeks after Estimated Ship Date),1,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G965W Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.80 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/196.0.0.41.95;]"
547614031998,,2018-11-01 02:29:57,276112,False,38.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-11-01 02:29:57,,en,580111,24.165.5.100,,277112,0,0,Blank,['stripe'],direct,4914384404606,web,,,25505848385,Pride and Prejudice,1,34.00,prejudice_tee_vneck,Women's V-Neck,Litographs,manual,1833843265,True,True,False,Pride and Prejudice - Women's V-Neck,True,1,United States,Alaska,Anchorage,99507,Standard Shipping (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15"
547608100990,,2018-11-01 01:54:20,276111,False,38.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-11-01 01:54:20,,en,580111,72.192.110.20,,277111,0,0,Blank,['stripe'],direct,4914356387966,web,,,25506483841,The Count of Monte Cristo,1,34.00,count_tee_vneck,Women's V-Neck,Litographs,manual,151547155,True,True,False,The Count of Monte Cristo - Women's V-Neck,True,1,United States,Oklahoma,Collinsville,74021,Standard Shipping (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
547606167678,,2018-11-01 01:44:23,276110,False,43.99,39.00,149,0.00,False,USD,paid,True,0.00,39.00,,,43.99,,,,,,2018-11-01 01:44:23,,en,580111,107.77.197.132,,277110,0,0,Blank,['stripe'],direct,4914344657022,web,,,25457723969,Pride and Prejudice,1,39.00,pride_scarf_inf,Infinity,Litographs,manual,7833327809,True,True,False,Pride and Prejudice - Infinity,True,1,United States,Texas,Crossroads ,76227,Standard Shipping (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 [FBAN/FBIOS;FBAV/195.0.0.44.99;FBBV/128807583;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/12.0.1;FBSS/3;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/129611320]"
547605708926,,2018-11-01 01:41:36,276109,False,38.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-11-01 01:41:36,,en,580111,114.125.58.3,,277109,0,0,Blank,['stripe'],direct,4914347180158,web,,,25506375169,The Brothers Karamazov,1,34.00,karamazov_tee_vneck,Women's V-Neck,Litographs,manual,453032481,True,True,False,The Brothers Karamazov - Women's V-Neck,True,1,United States,California,Riverside ,92504,Standard Shipping (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.64 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/195.0.0.35.99;]"
