id,closed_at,created_at,number,test,total_price,subtotal_price,total_weight,total_tax,taxes_included,currency,financial_status,confirmed,total_discounts,total_line_items_price,cancelled_at,cancel_reason,total_price_usd,reference,user_id,location_id,source_identifier,source_url,processed_at,device_id,customer_locale,app_id,browser_ip,landing_site_ref,order_number,discount_code,discount_amount,discount_type,payment_gateway_names,processing_method,checkout_id,source_name,fulfillment_status,tags,variant_id,title,quantity,price,sku,variant_title,vendor,fulfillment_service,product_id,requires_shipping,taxable,gift_card,name,product_exists,fulfillable_quantity,customer_country,customer_state,customer_city,customer_zip,shipping_code,orders_count,user_agent
502786195582,,2018-06-05 23:59:30,267600,False,32.99,24.00,226,0.00,False,USD,paid,True,0.00,24.00,,,32.99,,,,,,2018-06-05 23:59:30,,en,580111,174.92.34.206,,268600,0,0,Blank,['stripe'],direct,4758526853246,web,,,25510848129,Hamlet,1,24.00,hamlet_18x24,18x24,Litographs,manual,138271501,True,True,False,Hamlet - 18x24,True,1,Canada,Ontario,Hamilton,L8S 2A7,Asendia (Delivery 10-20 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
502778527870,,2018-06-05 23:19:10,267599,False,38.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-06-05 23:19:10,,en,580111,174.223.146.63,,268599,0,0,Blank,['stripe'],direct,4758513221758,web,,,25505472257,Notes from Underground,1,34.00,underground_tee_unisex,Unisex,Litographs,manual,151525889,True,True,False,Notes from Underground - Unisex,True,1,United States,Alabama,Fort. Rucker,36362,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36"
502778069118,,2018-06-05 23:17:29,267598,False,58.00,58.00,907,0.00,False,USD,paid,True,0.00,58.00,,,58.00,,,,,,2018-06-05 23:17:29,,en,580111,72.49.230.67,,268598,0,0,Blank,['stripe'],direct,4758013247614,web,,,25477051201,The Count of Monte Cristo,1,29.00,count_tote,,Litographs,manual,151547187,True,True,False,The Count of Monte Cristo,True,1,United States,Ohio,cincinnati,45206,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
502773743742,,2018-06-05 22:58:45,267597,False,33.99,29.00,453,0.00,False,USD,paid,True,0.00,29.00,,,33.99,,,,,,2018-06-05 22:58:45,,en,580111,97.123.70.16,,268597,0,0,Blank,['stripe'],direct,4758503948414,web,,,25471469889,Hamlet,1,29.00,hamlet_tote,,Litographs,manual,151524915,True,True,False,Hamlet,True,1,United States,New Mexico,Albuquerque,87111,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
502769549438,,2018-06-05 22:37:59,267596,False,42.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,42.99,,,,,,2018-06-05 22:37:59,,en,580111,47.54.155.73,,268596,0,0,Blank,['stripe'],direct,4758493659262,web,,,35297271501,Hamlet,1,34.00,hamletsolid_tee_unisex,Unisex,Litographs,manual,9531184141,True,True,False,Hamlet - Unisex,True,1,Canada,Nova Scotia,Springhill,B0M 1X0,Asendia (Delivery 10-20 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299"
502765092990,,2018-06-05 22:15:26,267595,False,33.99,29.00,453,0.00,False,USD,paid,True,0.00,29.00,,,33.99,,,,,,2018-06-05 22:15:26,,en,580111,67.85.209.236,,268595,0,0,Blank,['stripe'],direct,4758483239038,web,,,26251945281,Hoot,1,29.00,hoot_tote,,Litographs,manual,7994247809,True,True,False,Hoot,True,1,United States,Pennsylvania,Pittsburgh,15228,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0
502757818494,,2018-06-05 21:45:54,267594,False,49.00,49.00,149,0.00,False,USD,paid,True,0.00,49.00,,,49.00,,,,,,2018-06-05 21:45:54,,en,580111,73.158.6.119,,268594,0,0,Blank,['stripe'],direct,4758456402046,web,,,27773941953,Custom Scarf,1,49.00,custom_scarf_inf,Infinity / Single Scarf,Litographs,manual,8288574337,True,True,False,Custom Scarf - Infinity / Single Scarf,True,1,United States,California,Sonoma,95476,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15"
502753722494,,2018-06-05 21:28:43,267593,False,51.00,51.00,299,0.00,False,USD,paid,True,0.00,51.00,,,51.00,,,,,,2018-06-05 21:28:43,,en,580111,167.230.96.7,,268593,0,0,Blank,['stripe'],direct,4758452404350,web,,,29613106893,T-shirt Grab Bag,1,17.00,default_grabbag_tee_unisex_xl,Unisex / XL,Litographs,manual,8644745037,True,False,False,T-shirt Grab Bag - Unisex / XL,True,1,United States,Florida,Hudson,34667-7127,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
502750675070,,2018-06-05 21:16:52,267592,False,38.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-06-05 21:16:52,,en,580111,76.91.247.148,,268592,0,0,Blank,['stripe'],direct,4758448898174,web,,,25505632513,Peter Pan,1,34.00,peter_tee_women,Women's Crew,Litographs,manual,151526279,True,True,False,Peter Pan - Women's Crew,True,1,United States,Connecticut,Chester,06412,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
502744187006,,2018-06-05 20:49:26,267591,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-05 20:49:26,,,1039724,,,268591,0,0,Blank,[],,,1039724,,,27773941953,Custom Scarf,1,0.00,custom_scarf_inf,Infinity / Single Scarf,Litographs,manual,8288574337,True,True,False,Custom Scarf - Infinity / Single Scarf,True,1,Singapore,,Singapore,489845,,2,
