id,closed_at,created_at,number,test,total_price,subtotal_price,total_weight,total_tax,taxes_included,currency,financial_status,confirmed,total_discounts,total_line_items_price,cancelled_at,cancel_reason,total_price_usd,reference,user_id,location_id,source_identifier,source_url,processed_at,device_id,customer_locale,app_id,browser_ip,landing_site_ref,order_number,discount_code,discount_amount,discount_type,payment_gateway_names,processing_method,checkout_id,source_name,fulfillment_status,tags,variant_id,title,quantity,price,sku,variant_title,vendor,fulfillment_service,product_id,requires_shipping,taxable,gift_card,name,product_exists,fulfillable_quantity,customer_country,customer_state,customer_city,customer_zip,shipping_code,orders_count,user_agent
501726642302,2018-06-05 12:34:57,2018-06-01 22:58:59,267338,False,77.99,63.00,376,0.00,False,USD,paid,True,0.00,63.00,,,77.99,,,,,,2018-06-01 22:58:59,,en,580111,120.21.146.77,,268338,0,0,Blank,['stripe'],direct,4756267434110,web,fulfilled,,25511784129,The Little Prince,1,24.00,littleprince_18x24,18x24,Litographs,manual,7168148481,True,True,False,The Little Prince - 18x24,True,0,Australia,Victoria,Docklands,3008,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Linux; Android 8.1.0; TA-1033 Build/OPR1.170623.026) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36"
501723988094,2018-06-05 03:30:41,2018-06-01 22:44:47,267337,False,21.99,17.00,149,0.00,False,USD,paid,True,0.00,17.00,,,21.99,,,,,,2018-06-01 22:44:47,,en,580111,76.30.96.125,,268337,0,0,Blank,['stripe'],direct,4756266811518,web,fulfilled,,29613107661,T-shirt Grab Bag,1,17.00,default_grabbag_tee_women_2xl,Women's Crew / 2XL,Litographs,manual,8644745037,True,False,False,T-shirt Grab Bag - Women's Crew / 2XL,True,0,United States,Texas,houston,77040-2619,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0
501722906750,2018-06-05 12:32:47,2018-06-01 22:39:24,267336,False,48.00,48.00,453,0.00,False,USD,paid,True,0.00,48.00,,,48.00,,,,,,2018-06-01 22:39:24,,en,580111,72.175.29.69,,268336,0,0,Blank,['stripe'],direct,4756264190078,web,fulfilled,,33368688525,Alice's Adventures in Wonderland,1,10.00,alice_pack_1,Black,Litographs,manual,9233700941,True,True,False,Alice's Adventures in Wonderland - Black,True,0,United States,Ohio,Hilliard,43026,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"
501722579070,2018-06-05 12:32:40,2018-06-01 22:38:13,267335,False,35.59,30.60,299,0.00,False,USD,paid,True,3.40,34.00,,,35.59,,,,,,2018-06-01 22:38:13,,en,580111,70.180.117.60,,268335,LOVETOREAD10,3.40,percentage,['stripe'],direct,4756260192382,web,fulfilled,,29613106893,T-shirt Grab Bag,2,17.00,default_grabbag_tee_unisex_xl,Unisex / XL,Litographs,manual,8644745037,True,False,False,T-shirt Grab Bag - Unisex / XL,True,0,United States,Louisiana,Terrytown,70056,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Linux; Android 8.1.0; moto x4 Build/OPW28.46-13; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/174.0.0.54.96;]"
501716484222,,2018-06-01 22:10:00,267334,False,42.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,42.99,,,,,,2018-06-01 22:10:00,,en,580111,68.146.248.37,,268334,0,0,Blank,['stripe'],direct,4756249411710,web,,,25505232321,King Lear,1,34.00,kinglear_tee_unisex,Unisex,Litographs,manual,1894793153,True,True,False,King Lear - Unisex,True,1,Canada,Alberta,Calgary,T3E2L8,Asendia (Delivery 10-20 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"
501711339646,2018-06-05 03:30:56,2018-06-01 21:46:21,267333,False,43.99,39.00,149,0.00,False,USD,paid,True,0.00,39.00,,,43.99,,,,,,2018-06-01 21:46:21,,en,580111,174.222.129.154,,268333,0,0,Blank,['stripe'],direct,4756238041214,web,fulfilled,,25456472641,Jane Eyre,1,39.00,eyre_scarf_inf,Infinity,Litographs,manual,7833134081,True,True,False,Jane Eyre - Infinity,True,0,United States,California,Visalia,93277-3760,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-19-6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36"
501710946430,2018-06-05 12:34:58,2018-06-01 21:43:32,267332,False,47.99,39.00,149,0.00,False,USD,paid,True,0.00,39.00,,,47.99,,,,,,2018-06-01 21:43:32,,en,580111,68.149.252.243,,268332,0,0,Blank,['stripe'],direct,4756236435582,web,fulfilled,,28188295297,I Know Why the Caged Bird Sings,1,39.00,caged_scarf_inf,Infinity,Litographs,manual,8378148673,True,True,False,I Know Why the Caged Bird Sings - Infinity,True,0,Canada,Alberta,Edmonton ,T5K 0B2,Asendia (Delivery 10-20 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
501702557822,2018-06-06 12:30:42,2018-06-01 21:07:28,267331,False,38.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-06-01 21:07:28,,en,580111,148.75.127.21,,268331,0,0,Blank,['stripe'],direct,4756221001854,web,fulfilled,,36475389389,Ulysses,1,34.00,ulyssessolid_tee_vneck,Women's V-Neck,Litographs,manual,9743938701,True,True,False,Ulysses - Women's V-Neck,True,0,United States,Connecticut,Norwalk,06855,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
501690859646,2018-06-05 08:30:41,2018-06-01 20:20:35,267330,False,23.99,19.00,226,0.00,False,USD,paid,True,0.00,19.00,,,23.99,,,,,,2018-06-01 20:20:35,,en,580111,132.170.207.18,,268330,0,0,Blank,['stripe'],direct,4756197343358,web,fulfilled,,25511962113,The Secret Garden,1,19.00,garden_12x16,12x16 Matted,Litographs,manual,92157490,True,True,False,The Secret Garden - 12x16 Matted,True,0,United States,Florida,Winter Springs,32708,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
501684240510,2018-06-05 04:30:35,2018-06-01 19:52:03,267329,False,35.59,30.60,149,0.00,False,USD,paid,True,3.40,34.00,,,35.59,,,,,,2018-06-01 19:52:03,,en,580111,72.218.233.226,,268329,LOVETOREAD10,3.40,percentage,['stripe'],direct,4756183941246,web,fulfilled,,25504677441,Cat's Cradle,1,34.00,cradle_tee_unisex,Unisex,Litographs,manual,5647201601,True,True,False,Cat's Cradle - Unisex,True,0,United States,Maryland,Columbia,21046,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
501679816830,2018-06-06 12:30:34,2018-06-01 19:36:54,267328,False,38.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-06-01 19:36:54,,en,580111,174.124.14.33,,268328,0,0,Blank,['stripe'],direct,4756177125502,web,fulfilled,,25506887553,The Old Man and the Sea,1,34.00,oldman_tee_unisex,Unisex,Litographs,manual,457485653,True,True,False,The Old Man and the Sea - Unisex,True,0,United States,Wisconsin,Ashland,54806,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPad; CPU OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302 [FBAN/FBIOS;FBAV/152.0.0.45.135;FBBV/83301214;FBDV/iPad6,11;FBMD/iPad;FBSN/iOS;FBSV/11.3.1;FBSS/2;FBCR/;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/0]"
501679554686,2018-06-05 12:34:43,2018-06-01 19:35:27,267327,False,43.99,39.00,149,0.00,False,USD,paid,True,0.00,39.00,,,43.99,,,,,,2018-06-01 19:35:27,,en,580111,67.181.93.82,,268327,0,0,Blank,['stripe'],direct,4756173947006,web,fulfilled,,28341243521,The Declaration of Independence,1,39.00,flag_scarf_inf,Infinity,Litographs,manual,8415111873,True,True,False,The Declaration of Independence - Infinity,True,0,United States,Utah,Riverton,84096,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
